school_name,dbn,Longitude,Latitude,perc_testtakers,num_testtakers,grade_8_2017_enrollment,pct_poverty_2017_val,Percent Black / Hispanic,predicted_perc_testtakers,Average ELA Proficiency_stdized,pct_math_level_3_or_4_2017_city_diff_stdized,sa_attendance_90plus_2017_stdized,pct_8th_graders_w_hs_credit_2017_city_diff_stdized,min_dist_to_big_three_stdized
ELIJAH STROUD MIDDLE SCHOOL,17K353,-73.96086700000002,40.674551,0.08823529411764706,6.0,68.0,0.253,0.96,0.1600339724446596,-0.9558192528862094,-0.6446970771024013,-1.122162652084805,-1.1031701919903754,-1.186185442142511
P.S. 071 ROSE E. SCALA,08X071,-73.829638,40.845595,0.4948453608247423,96.0,194.0,0.16699999999999998,0.66,0.35702945798729696,0.3942348924861064,0.13407620028902206,0.0011969007724710193,0.49096642523884065,-0.2809954501426285
I.S. 285 MEYER LEVIN,18K285,-73.920775,40.647443,0.19230769230769232,45.0,234.0,0.199,0.99,0.21850261715552818,-0.09178459984792775,-0.7744926233343052,-0.2989373309069541,0.05620189326723625,-0.2199361486802477
I.S. R002 GEORGE L. EGBERT,31R002,-74.10015,40.577094,0.2631578947368421,75.0,285.0,0.126,0.34,0.3149786552575725,0.5022392241158917,0.22060656444362464,-0.08455573685022187,-0.052489239725664855,1.8389955842447365
INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,84M478,-73.920884,40.869008,0.15625,20.0,128.0,0.345,0.98,0.2734869497006839,-0.550803009274515,-0.1687800742520871,0.7558201118521676,-0.55971452702587,-1.045366704666252
BRONX PARK MIDDLE SCHOOL,11X556,-73.864588,40.86206,0.3795620437956204,52.0,137.0,0.316,0.83,0.1741425711266201,-0.874816004163871,-0.6014318950251001,-0.6676736726845326,-1.1031701919903754,-1.0198084202225866
P.S. 048 WILLIAM G. WILCOX,31R048,-74.091981,40.602835,0.7291666666666666,70.0,96.0,0.099,0.22,0.5202531117319742,1.4202760429690662,1.2157057522215544,1.0473790797693234,0.4547360475745402,1.2893620402703587
M.S. 301 PAUL L. DUNBAR,08X301,-73.906686,40.82230300000001,0.0,0.0,74.0,0.388,0.98,0.06444489101097994,-1.46883982812769,-1.0773488978754144,-0.7620015740694958,-1.1031701919903754,-0.26973403814408436
P.S. 050 VITO MARCANTONIO,04M050,-73.940587,40.785868,0.2916666666666667,7.0,24.0,0.386,0.98,0.04137855379547961,-1.1178257503308875,-1.163879262030017,-2.245522204942081,-0.9582486813331739,0.45562884231984996
ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,84K538,-73.919072,40.697891999999996,0.5955056179775281,53.0,89.0,0.32299999999999995,0.99,0.577302852153693,0.5832424728382302,2.0810093937675807,1.596195960554557,-0.9582486813331739,-0.5678661624143553
THE MICHAEL J. PETRIDES SCHOOL,31R080,-74.105262,40.608441,0.24175824175824176,22.0,91.0,0.184,0.42,0.4298407304124214,0.8532533019126936,0.5234628389847338,0.7729706393767061,2.302485308453859,1.3792461359457584
EAGLE ACADEMY FOR YOUNG MEN II,23K644,-73.915211,40.678113,0.13953488372093026,12.0,86.0,0.333,0.97,0.28985183010769067,-0.6588073409043003,-0.03898452802018316,0.652916946704936,1.2518043561891483,-0.4905528200898095
BRONX LATIN,12X267,-73.900529,40.827387,0.0,0.0,84.0,0.423,0.98,0.22935667082009314,-0.4697997605521765,-0.5581667129477987,-0.17030837447291478,0.7808094465532435,-0.408264167112494
EXPLORE CHARTER SCHOOL,84K704,-73.951462,40.656389,0.6851851851851852,37.0,54.0,0.239,0.96,0.2377995078380583,-0.41579759473728384,-0.5581667129477987,0.5328632540331669,-0.269871505711467,-0.7343382924775349
HAMILTON GRANGE MIDDLE SCHOOL,06M209,-73.952995,40.820988,0.24,18.0,75.0,0.363,0.96,0.17619338444422572,-1.1448268332383345,-0.3851059846385936,0.09552480215743225,-0.1249499950542656,0.13317086536512562
NORTH BRONX SCHOOL OF EMPOWERMENT,11X287,-73.860155,40.880634,0.24731182795698925,23.0,93.0,0.305,0.92,0.11900001331927526,-0.9828203357936564,-1.034083715798113,-0.9935336956507655,-1.1031701919903754,-1.0750047222407388
LAFAYETTE ACADEMY,03M256,-73.97077,40.791685,0.19642857142857145,11.0,56.0,0.297,0.88,0.1728727841519124,-0.6588073409043003,-0.5581667129477987,-0.7191252552581493,-0.4147930163686685,0.28621081112217206
BROOKLYN EAST COLLEGIATE CHARTER SCHOOL,84K780,-73.96634,40.678584,0.627906976744186,54.0,86.0,0.257,0.9,0.43974053812838676,0.23222839504142834,0.6099932031393364,0.19414033542352954,1.8677207764822543,-1.3228190409270015
J.H.S. 217 ROBERT A. VAN WYCK,28Q217,-73.811875,40.710509,0.3064798598949212,175.0,571.0,0.238,0.55,0.3261554256727536,0.3402327266712137,0.22060656444362464,-0.2903620671446848,1.0706524678676466,1.3916117312629097
THE EMERSON SCHOOL,28Q287,-73.786396,40.696913,0.1590909090909091,21.0,132.0,0.223,0.79,0.12676143958385722,-0.7938127554415314,-0.6014318950251001,-0.6333726176354564,-0.269871505711467,1.8137913131048373
M.S. 324 - PATRIA MIRABAL,06M324,-73.935772,40.839408,0.12269938650306747,20.0,163.0,0.34700000000000003,0.95,0.25564517206352433,-0.4968008434596222,-0.21204525632938837,0.4556858801727424,-0.3785626387043682,-0.40141055822737726
NEW HEIGHTS MIDDLE SCHOOL,17K722,-73.936458,40.662087,0.11403508771929825,13.0,114.0,0.276,0.93,0.12575997508082198,-1.0638235845159947,-0.8177578054116065,-0.9506573768394192,-1.1031701919903754,-0.6644034331636943
I.S. 204 OLIVER W. HOLMES,30Q204,-73.932648,40.756628000000006,0.16766467065868262,28.0,167.0,0.319,0.71,0.26182032604047717,0.016219731781857608,-0.298575620483991,-0.16173311071064644,-0.4147930163686685,0.0993534088684528
"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",09X241,-73.901895,40.839457,0.14285714285714285,13.0,91.0,0.486,0.98,0.2300814726237631,-0.7668116725340857,-0.25531043840668965,-0.7534263103072255,0.49096642523884065,-0.686158507375515
SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3,84M385,-73.944549,40.796046,0.2959183673469388,29.0,98.0,0.369,0.94,0.6721892672403262,2.095303115655224,2.4271308503859914,0.19414033542352954,-0.9582486813331739,0.5504318214999778
JEAN NUZZI INTERMEDIATE SCHOOL,29Q109,-73.746572,40.720412,0.3577981651376147,117.0,327.0,0.13,0.61,0.26278600827507015,0.04322081468930335,0.09081101821172076,0.6357664191803984,-0.0887196173899652,2.5944421968249283
J.H.S. 104 SIMON BARUCH,02M104,-73.980611,40.735735,0.6451612903225806,260.0,403.0,0.174,0.29,0.6166713035442585,1.4472771258765118,1.6483575729945674,1.0559543435315926,0.49096642523884065,-0.8969741188206927
THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X223,07X223,-73.920477,40.813507,0.18181818181818185,18.0,99.0,0.496,0.99,0.38746714697789564,0.286230560856321,0.43693247483013115,0.4385353526482038,0.9981917125390458,-0.001028758170848617
J.H.S. 218 JAMES P. SINNOTT,19K218,-73.87455600000001,40.670064,0.1678832116788321,23.0,137.0,0.402,0.79,0.12178757182291305,-0.9558192528862094,-0.6014318950251001,-2.425602743949735,-0.16118037271856595,0.2687612248773045
P.S. 105 THE BAY SCHOOL,27Q105,-73.781257,40.595904,0.07865168539325842,7.0,89.0,0.394,0.94,0.057607101503341474,-0.8208138383489784,-0.9475533516435104,-1.7224311154436551,-0.0887196173899652,2.5370649750613787
M.S. 390,10X390,-73.913024,40.854366999999996,0.16,24.0,150.0,0.516,0.98,0.1770951534549171,-0.9828203357936564,-0.6879622591797027,0.1898527035423954,-0.6321752823544707,-0.934960277007076
J.H.S. 226 VIRGIL I. GRISSOM,27Q226,-73.816692,40.675063,0.19795221843003413,58.0,293.0,0.16399999999999998,0.55,0.1988747504145752,-0.3887965118298369,-0.3851059846385936,-0.12743205566156832,-0.269871505711467,1.279969481132104
P.S. 189 THE BILINGUAL CENTER,17K189,-73.92568100000003,40.665446,0.3525179856115108,49.0,139.0,0.309,0.97,0.4251552441747654,0.3942348924861064,0.7397887493712404,0.035497955821548174,0.5634271805674413,-0.553766047775028
P.S./M.S. 004 CROTONA PARK WEST,09X004,-73.898492,40.841242,0.125,7.0,56.0,0.439,0.98,0.19239223138972356,-0.6318062579968545,-0.25531043840668965,-2.3913016889006586,-0.9582486813331739,-0.7390909409746089
HARLEM VILLAGE ACADEMY CHARTER SCHOOL,84M709,-73.944012,40.806558,0.12121212121212123,8.0,66.0,0.361,0.98,0.3116043437020594,-0.550803009274515,0.5667280210620351,0.9101748595730138,-0.9582486813331739,0.3251174506079019
I.S. 077,24Q077,-73.901988,40.699269,0.18885448916408668,61.0,323.0,0.275,0.79,0.2400380251988928,-0.5238019263670692,-0.3851059846385936,0.3099063962141645,0.2735841592530384,-0.2584956698282734
"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",10X279,-73.905024,40.854751,0.304,38.0,125.0,0.491,0.96,0.2052448922431927,-0.6858084238117472,-0.731227441257004,0.28418060492735664,-0.1249499950542656,-1.0149631324340775
EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,05M148,-73.947238,40.817282,0.16666666666666666,10.0,60.0,0.342,0.98,0.11471524969752156,-0.6858084238117472,-1.034083715798113,-1.713855851681386,-0.0887196173899652,0.1403897528438892
THE SCIENCE AND MEDICINE MIDDLE SCHOOL,18K366,-73.891766,40.647417,0.25925925925925924,42.0,162.0,0.208,0.99,0.22319176869706536,-0.11878568275537349,-0.6446970771024013,0.1727021760178568,-0.269871505711467,0.1932700714977981
M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,03M250,-73.973988,40.79511,0.0,0.0,61.0,0.266,0.87,0.23257286520574055,0.2592294779488741,-0.6014318950251001,-0.24748574833333933,-1.1031701919903754,0.3389230916778761
EAST BRONX ACADEMY FOR THE FUTURE,12X271,-73.887671,40.83683900000001,0.13861386138613865,14.0,101.0,0.456,0.98,0.16393220592418412,-0.7668116725340857,-0.6879622591797027,-1.748156906730462,0.12866264859583698,-0.6436545801730987
QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,28Q310,-73.797066,40.713395,0.27586206896551724,24.0,87.0,0.195,0.66,0.27951862519232096,-0.11878568275537349,0.04754583613441945,0.29275586868962683,1.106882845531947,1.6670123018230691
HELLENIC CLASSICAL CHARTER SCHOOL,84K362,-73.992106,40.662963,1.022222222222222,46.0,45.0,0.24,0.66,0.5861579326235372,1.1502652138946026,1.4752968446853623,1.4675670041205175,0.49096642523884065,-0.9546258050071245
M.S. 158 MARIE CURIE,26Q158,-73.77232,40.756375,0.6941176470588235,236.0,340.0,0.093,0.19,0.5867282813770816,1.7172879549509752,1.7781531192264715,1.2017338274901705,0.5996575582317417,1.9692120824813693
ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL,84K508,-73.965924,40.682396,0.3764705882352941,32.0,85.0,0.297,0.99,0.5063742763614575,0.286230560856321,1.3887664805307596,1.630497015603634,-0.9582486813331739,-1.3826424271360622
ICAHN CHARTER SCHOOL 2,84X378,-73.85797600000002,40.845031,0.9393939393939394,31.0,33.0,0.287,0.91,0.5815783487365757,1.285270628431835,1.7348879371491701,0.20700323106693397,-0.30610188337576744,-0.6425918190898271
SOUTH BRONX ACADEMY FOR APPLIED MEDIA,07X296,-73.905333,40.818906,0.05555555555555555,6.0,108.0,0.469,0.97,0.1011210671350346,-1.036822501608549,-0.904288169566209,-1.8853611269267707,-0.4872537716972693,-0.19540986236766433
HAWTREE CREEK MIDDLE SCHOOL,27Q297,-73.816692,40.675063,0.15432098765432098,25.0,162.0,0.159,0.66,0.21697245425811978,-0.09178459984792775,-0.42837116671589487,0.035497955821548174,-0.4147930163686685,1.279969481132104
P.S. X037 - MULTIPLE INTELLIGENCE SCHOOL,10X037,-73.910788,40.87984,0.08823529411764706,6.0,68.0,0.146,0.95,0.2562232715260641,-0.3887965118298369,-0.3418408025612923,-0.6419478813977256,-0.0887196173899652,-1.2690875136682085
SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 4,84M386,-73.95529499999998,40.801651,0.2531645569620253,20.0,79.0,0.324,0.94,0.6522408500843382,1.933296618210546,2.3406004862313887,0.19414033542352954,-0.9582486813331739,0.5298286016227728
P.S. 049 DOROTHY BONAWIT KOLE,24Q049,-73.875034,40.719517,0.3233082706766917,43.0,133.0,0.097,0.26,0.5097371033842145,1.2312684626169423,1.1291753880669522,0.8844490682862068,-0.052489239725664855,0.3448505473907324
I.S. 364 GATEWAY,19K364,-73.881132,40.64647100000001,0.20388349514563106,21.0,103.0,0.332,0.94,0.1612386587908293,-0.06478351694048082,-1.034083715798113,-1.18218949842069,-0.269871505711467,0.36905395104839844
HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,84M284,-73.94815600000003,40.812589,0.27710843373493976,23.0,83.0,0.3720000000000001,0.97,0.4120678483544801,-0.010781351125589332,1.1291753880669522,1.0988306623429391,-0.9582486813331739,0.2418272457911961
I.S. 181 PABLO CASALS,11X181,-73.832178,40.874988,0.475095785440613,124.0,261.0,0.19,0.89,0.37659641408227046,0.3942348924861064,0.22060656444362464,0.2498795498782804,0.49096642523884065,-0.5704181024141257
P.S. 084 JOSE DE DIEGO,14K084,-73.963516,40.714822,0.2608695652173913,18.0,69.0,0.243,0.65,0.2740210607070623,-0.22679001438515886,-0.1687800742520871,-0.16173311071064644,-0.9582486813331739,-0.9705059912554727
"QUEENS SCHOOL OF INQUIRY, THE",25Q252,-73.80937,40.724191,0.2948717948717949,23.0,78.0,0.184,0.4,0.41102298396193987,0.7722500531903539,0.48019765690743244,0.7472448480898982,1.940181531810855,1.5067224088391309
J.H.S. 118 WILLIAM W. NILES,10X118,-73.89256999999998,40.848559,0.7142857142857143,270.0,378.0,0.421,0.81,0.35933078558056897,0.07022189759675028,0.26387174652092593,-0.3503889134805689,0.7808094465532435,-0.9229226399465558
P.S./M.S. 114 BELLE HARBOR,27Q114,-73.854294,40.578277,0.0,0.0,44.0,0.029,0.11,0.5071290199863661,1.285270628431835,1.172440570144253,1.0473790797693234,1.3604954891820495,1.8045534513927948
I.S. 232,09X232,-73.915529,40.849461,0.22162162162162166,41.0,185.0,0.462,0.99,0.15106675178730966,-0.9558192528862094,-0.7744926233343052,-0.384689968529647,-1.1031701919903754,-0.8131187693379538
I.S. 068 ISAAC BILDERSEE,18K068,-73.910912,40.63522,0.1103448275862069,16.0,145.0,0.196,0.95,0.1384627968012887,-0.7938127554415314,-0.7744926233343052,-0.5561952437750328,-1.1031701919903754,0.11240779597471447
M.S. 137 AMERICA'S SCHOOL OF HEROES,27Q137,-73.839652,40.67807,0.2651851851851852,179.0,675.0,0.204,0.37,0.3833253159460456,0.448237058300999,0.5667280210620351,-0.050254681801144716,0.9619613348747454,0.8595585689079194
BRONX LIGHTHOUSE CHARTER SCHOOL,84X185,-73.897385,40.823187,0.0,0.0,43.0,0.4270000000000001,0.97,0.2596872600268335,-0.4968008434596222,-0.08224971009748447,0.5414385177954353,-0.9582486813331739,-0.3157777744538133
ANDRIES HUDDE,22K240,-73.94682399999998,40.623798,0.2483221476510067,74.0,298.0,0.198,0.74,0.27512912789425725,-0.010781351125589332,-0.3418408025612923,0.5843148366067817,-0.0887196173899652,0.006595170314390033
J.H.S. 210 ELIZABETH BLACKWELL,27Q210,-73.847569,40.68480200000001,0.2686804451510334,169.0,629.0,0.213,0.67,0.30874514682856036,0.17822622922653564,0.004280654057118155,-0.11028152813702974,0.8532702018818443,0.7050509407424951
SCHOOL OF PERFORMING ARTS,12X217,-73.894038,40.822084000000004,0.07920792079207921,8.0,101.0,0.458,0.96,0.1064313586245508,-1.0908246674234416,-0.904288169566209,-0.9592326406016893,-1.1031701919903754,-0.2936562913726165
J.H.S. 227 EDWARD B. SHALLOW,20K227,-73.995529,40.621845,0.43777777777777777,197.0,450.0,0.295,0.25,0.380491836826822,-0.06478351694048082,0.6532583852166377,0.8501480132371297,0.30981453691733885,-0.0024049291448726825
JONAS BRONCK ACADEMY,10X228,-73.891283,40.861305,0.7191011235955056,64.0,89.0,0.405,0.91,0.4415812516523122,0.5022392241158917,0.39366729275282986,1.7248249169885963,0.4547360475745402,-1.2262199804576215
EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,19K678,-73.879189,40.669568,0.18823529411764706,16.0,85.0,0.382,0.96,0.10836930656538377,-0.874816004163871,-0.9908185337208117,-0.6076468263486475,-1.1031701919903754,0.19040140562719046
I.S. 528 BEA FULLER RODGERS SCHOOL,06M528,-73.934697,40.850676,0.0,0.0,61.0,0.35100000000000003,0.99,0.23468554356120724,-0.7398105896266387,-0.4716363487931962,1.3818143664978246,-0.23364112804716672,-0.6026347591493402
CHANNEL VIEW SCHOOL FOR RESEARCH,27Q262,-73.823435,40.586666,0.1724137931034483,15.0,87.0,0.21600000000000005,0.78,0.2620386409803812,0.3132316437637667,-0.25531043840668965,0.592890100369052,0.05620189326723625,2.053960385041138
I.S. 238 - SUSAN B. ANTHONY ACADEMY,29Q238,-73.780173,40.712771999999994,0.2307692307692308,123.0,533.0,0.184,0.67,0.19618715382651922,-0.4697997605521765,-0.25531043840668965,-0.5218941887259547,0.6358879358960421,1.965578746456356
ICAHN CHARTER SCHOOL 4,84X496,-73.84304200000003,40.856635,1.0740740740740742,29.0,27.0,0.326,0.95,0.6481683716171609,1.3122717113392808,2.254070122076786,0.6271911554181282,0.12866264859583698,-0.6267996826704922
PAULA HEDBAVNY SCHOOL,06M278,-73.912337,40.871567,0.35294117647058826,24.0,68.0,0.267,0.8,0.43697621919492696,0.6642457215605686,0.6099932031393364,0.7129437930408211,-0.9582486813331739,-1.2109758574259573
J.H.S. 201 THE DYKER HEIGHTS,20K201,-74.01331,40.618745,0.6814516129032258,338.0,496.0,0.211,0.14,0.6080802420438423,1.6632857891360826,1.6050923909172663,1.3217875201619407,0.49096642523884065,0.16206598495332267
PARKSIDE PREPARATORY ACADEMY,17K002,-73.951462,40.656389000000004,0.4058823529411765,69.0,170.0,0.248,0.93,0.27037383869039916,-0.14578676566282042,-0.42837116671589487,0.10410006591970249,0.23735378158873804,-0.7343382924772743
THE HIGHBRIDGE GREEN SCHOOL,09X361,-73.928084,40.838201,0.14516129032258066,18.0,124.0,0.451,0.98,0.1846290007550241,-0.6588073409043003,-0.8610229874889078,0.4042342975991276,-0.052489239725664855,-0.46471062167802685
M.S. 053 BRIAN PICCOLO,27Q053,-73.749868,40.603951,0.12403100775193797,16.0,129.0,0.26,0.97,0.014383186873000386,-1.009821418701102,-1.1206140799527156,-1.036410014462112,-1.1031701919903754,2.940643141310611
ACADEMY FOR YOUNG WRITERS,19K404,-73.874138,40.6573,0.1111111111111111,7.0,63.0,0.34,0.97,0.11265475676566727,-0.9558192528862094,-0.8610229874889078,-0.5218941887259547,-1.1031701919903754,0.3691613055159519
PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,02M408,-73.98866899999999,40.761328999999996,0.3,9.0,30.0,0.179,0.43,0.8058141051080041,2.5003193592669186,2.6001915786951963,1.3475133114487485,2.012642287139456,-0.5037463790586151
HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL,84M335,-73.933952,40.799315,0.1694915254237288,10.0,59.0,0.417,0.98,0.27996589849009607,-0.41579759473728384,0.26387174652092593,0.34420745126324165,-0.9582486813331739,0.4005809969745146
M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL,03M247,-73.9681,40.789382,0.1643835616438356,12.0,73.0,0.3,0.99,0.35328040941358807,-0.010781351125589332,0.17734138236632335,0.592890100369052,2.1575637977966573,0.2568970893873879
SCHOLARS' ACADEMY,27Q323,-73.82517,40.58445,0.3939393939393939,104.0,264.0,0.139,0.37,0.8219511979866274,3.202347514860523,2.7299871249271,1.6047712243168262,2.5198675744396613,2.0655414166077493
P.S. 043,27Q043,-73.76137800000002,40.594019,0.08235294117647059,7.0,85.0,0.198,0.91,0.05813361121554367,-0.7398105896266387,-0.8177578054116065,-1.6109526865341535,-0.9582486813331739,2.8683815773386296
THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,05M670,-73.944304,40.815297,0.17543859649122806,10.0,57.0,0.363,0.97,0.2145884478147401,-0.11878568275537349,-0.904288169566209,1.1502822449165548,-0.30610188337576744,0.14998736055367692
P.S. 126 JACOB AUGUST RIIS,02M126,-73.997001,40.710448,0.6,66.0,110.0,0.328,0.32,0.5964187829799512,1.123264130987157,1.3887664805307596,1.0559543435315926,1.9039511541465548,-1.2802472124897386
SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 2,84M384,-73.935335,40.805719,0.5285714285714286,37.0,70.0,0.38,0.97,0.6679003484858144,1.7712901207658678,2.5569263966178952,0.19414033542352954,-0.9582486813331739,0.27136463061049476
ONE WORLD MIDDLE SCHOOL AT EDENWALD,11X529,-73.840576,40.886043,0.3153153153153153,35.0,111.0,0.318,0.93,0.23785068666801285,-0.4697997605521765,-0.25531043840668965,-0.25606101209560767,-1.1031701919903754,-0.7065088350079212
BROOKLYN LAB?CHARTER SCHOOL,84K803,-73.986971,40.698516,0.29850746268656714,40.0,134.0,0.337,0.89,0.3173529632245086,0.3132316437637667,-0.25531043840668965,0.19414033542352954,-1.1031701919903754,-1.3357276378632206
SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,08X448,-73.860062,40.823319,0.15447154471544716,19.0,123.0,0.408,0.96,0.22666403057402973,-0.550803009274515,-0.42837116671589487,-0.3160878584314927,0.5996575582317417,-0.2113034103555629
M.S. 260 CLINTON SCHOOL WRITERS & ARTISTS,02M260,-73.992352,40.736114,0.3829787234042553,36.0,94.0,0.108,0.16,0.7421227200435487,2.311311778914795,2.0810093937675807,1.7076743894640576,0.817039824217544,-1.0501414328968286
I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SCHOOL,25Q250,-73.80937,40.724191,0.3059701492537313,41.0,134.0,0.234,0.53,0.2234246777557848,-0.3077932631074985,-0.08224971009748447,-0.09313100061249116,-0.7408664153473717,1.5067224088391309
MOTT HALL V,12X242,-73.877464,40.831694,0.17525773195876287,17.0,97.0,0.431,0.94,0.19624661889743075,-0.41579759473728384,-0.8610229874889078,-0.2732115396201462,0.2735841592530384,-0.49720035863005946
THE ANGELO PATRI MIDDLE SCHOOL,10X391,-73.897036,40.854655,0.09392265193370164,17.0,181.0,0.458,0.97,0.13143619977833715,-1.1448268332383345,-1.034083715798113,0.14697638473104893,-0.7408664153473717,-1.0573582382447138
RIVERDALE AVENUE MIDDLE SCHOOL,23K668,-73.913616,40.65997,0.18181818181818185,6.0,33.0,0.339,0.98,0.1293668230285226,-0.9018170870713167,-0.731227441257004,-1.4394474112887687,-1.1031701919903754,-0.2997849215488634
ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,30Q126,-73.929913,40.766101,0.32065217391304346,59.0,184.0,0.263,0.64,0.30127500268501906,-0.14578676566282042,0.13407620028902206,0.2498795498782804,-0.052489239725664855,0.26786857915122475
J.H.S. 131 ALBERT EINSTEIN,08X131,-73.860062,40.823319,0.14864864864864866,22.0,148.0,0.397,0.96,0.14260762597321788,-0.7398105896266387,-0.7744926233343052,-0.9849584318884963,-1.1031701919903754,-0.2113034103555629
MIDDLE SCHOOL OF MARKETING AND LEGAL STUDIES,18K598,-73.928682,40.658685,0.2833333333333333,17.0,60.0,0.248,0.96,0.21527634397097634,-0.41579759473728384,-0.6879622591797027,-0.08455573685022187,0.16489302626013735,-0.5049453297537444
J.H.S. 125 HENRY HUDSON,08X125,-73.856783,40.829414,0.2977099236641221,39.0,131.0,0.34700000000000003,0.71,0.201015086275183,-0.6858084238117472,-0.25531043840668965,-1.568076367722808,-0.3785626387043682,-0.3167287128521866
URBAN INSTITUTE OF MATHEMATICS,08X371,-73.818271,40.826997,0.34513274336283184,39.0,113.0,0.196,0.74,0.3365752839854569,0.6102435557456771,-0.1687800742520871,-0.4018404960541856,1.2518043561891483,0.15764186464800847
I.S. 281 JOSEPH B CAVALLARO,21K281,-73.99381899999999,40.594445,0.4362244897959184,171.0,392.0,0.249,0.29,0.3849300532299912,0.5562413899307844,0.5667280210620351,0.3099063962141645,-0.269871505711467,0.6334694636662395
P.S. 041 FRANCIS WHITE,23K041,-73.906873,40.660182,0.0,0.0,48.0,0.472,0.95,0.0769671920574895,-1.009821418701102,-1.0773488978754144,-2.01399008336081,-0.9582486813331739,-0.19638073711857063
J.H.S. 202 ROBERT H. GODDARD,27Q202,-73.845674,40.670886,0.26063829787234044,98.0,376.0,0.228,0.55,0.33290524546086053,0.3132316437637667,0.13407620028902206,0.738669584327629,0.05620189326723625,0.7758136884034222
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",01M301,-73.98423100000002,40.729892,0.19642857142857145,11.0,56.0,0.4,0.84,0.16021597491964493,-0.6048051750894076,-0.8177578054116065,-1.3879958287151528,-1.1031701919903754,-1.0257918000001973
INVICTUS PREPARATORY CHARTER SCHOOL,84K386,-73.87455600000001,40.670064,0.3896103896103896,30.0,77.0,0.353,0.96,0.20275376180641352,-0.5778040921819618,-0.3851059846385936,0.23272902235374182,-1.1031701919903754,0.2687612248773045
EBBETS FIELD MIDDLE SCHOOL,17K352,-73.95952199999998,40.664878,0.14285714285714285,9.0,63.0,0.227,0.94,0.15885207417079295,-1.0638235845159947,-0.6879622591797027,-0.8391789479299184,-0.3423322610400678,-0.9816186986868339
P.S. 138 BROOKLYN,17K138,-73.95139499999998,40.673945,0.24731182795698925,23.0,93.0,0.299,0.94,0.33651923352200935,-0.11878568275537349,0.17734138236632335,-0.36753944100510844,0.5634271805674413,-1.0521103011177293
BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES,15K448,-74.00194300000003,40.679432,0.06818181818181818,6.0,88.0,0.312,0.85,0.2689256509217815,-0.06478351694048082,-0.21204525632938837,-0.9849584318884963,-1.1031701919903754,-1.1214732309681736
FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,12X273,-73.888912,40.848711,0.13095238095238096,11.0,84.0,0.428,0.97,0.11418002098594682,-0.712809506719193,-1.034083715798113,-2.228371677417542,-1.1031701919903754,-0.9263783952385924
JOHN W. LAVELLE PREPARATORY CHARTER SCHOOL,84R067,-74.179723,40.605428,0.14678899082568808,16.0,109.0,0.253,0.78,0.1794861696940751,-0.36179542892239114,-0.42837116671589487,0.31848165997643474,-0.1974107503828663,2.3867022818378416
P.S. 140 NATHAN STRAUS,01M140,-73.983283,40.71912800000001,0.10714285714285714,6.0,56.0,0.397,0.9,0.12867111023446676,-0.8208138383489784,-0.9908185337208117,-1.4994742576246536,-0.9582486813331739,-1.079312920322912
I.S. 339,09X339,-73.90454,40.840589,0.15083798882681565,27.0,179.0,0.466,0.98,0.10519858591875428,-1.2528311648681199,-0.9475533516435104,-0.7019747277336107,-1.0307094366617746,-0.7008890004456539
TEACHERS PREPARATORY HIGH SCHOOL,23K697,-73.912061,40.66553,0.0,0.0,20.0,0.389,0.97,0.18170799637830842,-0.19978893147771312,-0.8610229874889078,-2.01399008336081,0.49096642523884065,-0.3375658782887649
PAVE ACADEMY CHARTER SCHOOL,84K651,-74.003636,40.675877,0.8913043478260869,41.0,46.0,0.447,0.94,0.37980833241843415,0.12422406341164297,0.48019765690743244,0.6443416829426668,-0.9582486813331739,-1.0533912636837106
SPECIAL MUSIC SCHOOL,03M859,-73.982997,40.775221,0.7142857142857143,10.0,14.0,0.163,0.28,0.8244074276317377,3.1213442661381836,2.7299871249271,1.3818143664978246,-0.23364112804716672,-0.16000883100107538
